Wl,0tag,4pjet,75_150ptv,-0.07400518,0.36890509,-0.64440367,0.44783992,0.92364164
Wcl,0tag,4pjet,75_150ptv,2.87948326,-14.30578517,24.21714231,-16.20871932,4.46957373
Wcc,0tag,4pjet,75_150ptv,3.57978668,-19.02701844,36.82987291,-29.86652673,8.91951127
Wbl,0tag,4pjet,75_150ptv,-0.36465985,1.59972820,-2.62909793,2.00302613,0.44910333
Wbc,0tag,4pjet,75_150ptv,1.51107113,-6.85388812,10.08382659,-5.65400516,2.45498503
Wbb,0tag,4pjet,75_150ptv,-0.07098785,0.28613362,-0.28807566,-0.05602157,1.30445643
Zl,0tag,4pjet,75_150ptv,0.00317859,-0.01265564,0.01235057,0.00074860,1.00074415
Zcl,0tag,4pjet,75_150ptv,0.03097281,-0.18518786,0.39352657,-0.34870618,1.13638610
Zcc,0tag,4pjet,75_150ptv,-0.80546826,4.37868725,-8.35122475,6.45444398,-0.61589789
Zbl,0tag,4pjet,75_150ptv,-0.01157885,0.07348556,-0.16603666,0.15299146,0.96290606
Zbc,0tag,4pjet,75_150ptv,0.18921910,-1.00400659,1.93764206,-1.63533667,1.55684613
Zbb,0tag,4pjet,75_150ptv,-0.13290921,0.74466670,-1.46204759,1.16732927,0.69037495
ZZ,0tag,4pjet,75_150ptv,-0.01470341,0.05364787,-0.04603992,-0.01663405,1.02426736
WZ,0tag,4pjet,75_150ptv,-0.02831777,0.13172606,-0.20574039,0.12157180,0.98122475
WW,0tag,4pjet,75_150ptv,2.27336861,-12.81023941,25.45447587,-20.61122317,6.45293047
qqZllH125,0tag,4pjet,75_150ptv,-0.10440496,0.59397545,-1.20273940,1.01751193,0.70855879
ggZllH125,0tag,4pjet,75_150ptv,-0.03584834,0.17118374,-0.29377856,0.21698681,0.94744921
qqWlvH125,0tag,4pjet,75_150ptv,-0.74504315,4.17671857,-8.13645658,6.43931302,-0.69987119
qqZllH125cc,0tag,4pjet,150_250ptv,-0.37130297,1.51704431,-2.21591392,1.33808352,0.73413160
ggZvvH125cc,0tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
qqWlvH125cc,0tag,4pjet,150_250ptv,-7.47712526,33.09760853,-51.23229239,32.17169220,-5.76844357
qqZvvH125cc,0tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ggZllH125cc,0tag,4pjet,150_250ptv,-1.21845767,4.95280133,-7.18992756,4.35136923,0.09669335
ttbar,0tag,4pjet,150_250ptv,-1.23327401,4.66516516,-6.29203802,3.55399253,0.31006821
stops,0tag,4pjet,150_250ptv,-1.23327401,4.66516516,-6.29203802,3.55399253,0.31006821
stopt,0tag,4pjet,150_250ptv,-1.23327401,4.66516516,-6.29203802,3.55399253,0.31006821
stopWt,0tag,4pjet,150_250ptv,-0.71464757,3.49727882,-5.66405941,3.63976013,0.21925190
stopWtDilep,0tag,4pjet,150_250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Wl,0tag,4pjet,150_250ptv,4.81689088,-17.59172933,22.80411901,-12.48972980,3.47062010
Wcl,0tag,4pjet,150_250ptv,-17.22768223,61.66284358,-76.79515410,38.76339332,-5.59404882
Wcc,0tag,4pjet,150_250ptv,-17.22768223,61.66284358,-76.79515410,38.76339332,-5.59404882
Wbl,0tag,4pjet,150_250ptv,-15.03446460,57.43966748,-80.12379777,48.15057771,-9.44528549
Wbc,0tag,4pjet,150_250ptv,-15.03446460,57.43966748,-80.12379777,48.15057771,-9.44528549
Wbb,0tag,4pjet,150_250ptv,1.57905878,-5.83542741,7.65912468,-4.19920561,1.99075422
Zl,0tag,4pjet,150_250ptv,0.01220379,-0.02727801,0.01445098,-0.00115000,1.00518399
Zcl,0tag,4pjet,150_250ptv,-0.35370581,1.54996349,-2.31051635,1.36611477,0.77697755
Zcc,0tag,4pjet,150_250ptv,-3.56098266,13.78066168,-18.94755349,10.85972889,-1.13225102
Zbl,0tag,4pjet,150_250ptv,-0.35708373,1.43520393,-2.09539617,1.31686867,0.70213670
Zbc,0tag,4pjet,150_250ptv,0.95390092,-3.43074645,4.52213176,-2.67975294,1.69378593
Zbb,0tag,4pjet,150_250ptv,1.42347301,-5.36656232,7.23191859,-4.12373502,1.83464382
ZZ,0tag,4pjet,150_250ptv,-0.42729663,1.82237146,-2.79391977,1.80775238,0.58987260
WZ,0tag,4pjet,150_250ptv,-0.57180751,2.24194560,-3.16076368,1.88258637,0.60492434
WW,0tag,4pjet,150_250ptv,-38.25959357,123.52770226,-146.99380814,76.31849052,-13.52965452
qqZllH125,0tag,4pjet,150_250ptv,0.06961742,-0.19148839,0.15706434,-0.02866159,0.99938392
ggZllH125,0tag,4pjet,150_250ptv,-0.19089861,0.64862459,-0.78882166,0.42625704,0.90335843
qqWlvH125,0tag,4pjet,150_250ptv,7.78639906,-23.01853527,21.80695046,-7.18945172,1.37190586
qqZllH125cc,0tag,4pjet,250ptv,-0.76695848,2.72660757,-3.35212643,1.64340689,0.74596353
ggZvvH125cc,0tag,4pjet,250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
qqWlvH125cc,0tag,4pjet,250ptv,-0.76695848,2.72660757,-3.35212643,1.64340689,0.74596353
qqZvvH125cc,0tag,4pjet,250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ggZllH125cc,0tag,4pjet,250ptv,-2.50438502,8.62866017,-10.84641056,5.82878733,-0.10621831
ttbar,0tag,4pjet,250ptv,16.23873615,-53.78146491,64.66015711,-33.51843887,7.30823323
stops,0tag,4pjet,250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
stopt,0tag,4pjet,250ptv,16.23873615,-53.78146491,64.66015711,-33.51843887,7.30823323
stopWt,0tag,4pjet,250ptv,-8.48978204,17.49587029,-8.58436880,-1.27171943,2.07194901
stopWtDilep,0tag,4pjet,250ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Wl,0tag,4pjet,250ptv,2.58590774,-10.04093848,14.19295796,-8.51578354,2.80326613
Wcl,0tag,4pjet,250ptv,-62.92364562,231.70359353,-306.07210285,170.65284487,-32.58870539
Wcc,0tag,4pjet,250ptv,-62.92364562,231.70359353,-306.07210285,170.65284487,-32.58870539
Wbl,0tag,4pjet,250ptv,-31.43050756,115.65196039,-151.95308475,83.57357906,-15.06017257
Wbc,0tag,4pjet,250ptv,0.84058998,-2.25472122,1.61155635,0.13357591,1.03751698
Wbb,0tag,4pjet,250ptv,8.02111060,-7.26411405,-11.39949379,14.59916737,-2.91370942
Zl,0tag,4pjet,250ptv,-0.01916126,0.18802271,-0.38442203,0.27637306,0.94204477
Zcl,0tag,4pjet,250ptv,-1.34947312,4.52962524,-5.55030543,2.92688843,0.50709384
Zcc,0tag,4pjet,250ptv,-4.27602408,15.76605437,-20.84436917,11.46824011,-1.13315329
Zbl,0tag,4pjet,250ptv,0.20167749,-0.56414739,0.46781106,-0.08114679,0.98012205
Zbc,0tag,4pjet,250ptv,-2.21410755,6.49436458,-6.91104973,3.20184516,0.54135794
Zbb,0tag,4pjet,250ptv,1.10381565,-4.65745145,6.84536826,-4.18064199,1.87879515
ZZ,0tag,4pjet,250ptv,2.35312846,-8.05348112,9.85256496,-5.09636992,1.94175097
WZ,0tag,4pjet,250ptv,-1.90202143,6.80818075,-8.93035503,5.05436057,-0.02535002
WW,0tag,4pjet,250ptv,-281.76283661,944.27829770,-1169.42574156,633.56683193,-125.55188816
qqZllH125,0tag,4pjet,250ptv,-0.36804739,1.24575840,-1.52399746,0.79845953,0.84458129
ggZllH125,0tag,4pjet,250ptv,-2.59880447,8.65211589,-10.34553813,5.26276389,0.03618126
qqWlvH125,0tag,4pjet,250ptv,17.73963636,-40.59682026,17.10656259,15.61409090,-8.72339470
qqZllH125cc,2tag,2jet,75_150ptv,-0.03622333,0.21731711,-0.47004593,0.42791594,0.86548025
ggZvvH125cc,2tag,2jet,75_150ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
qqWlvH125cc,2tag,2jet,75_150ptv,-0.03622333,0.21731711,-0.47004593,0.42791594,0.86548025
qqZvvH125cc,2tag,2jet,75_150ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ggZllH125cc,2tag,2jet,75_150ptv,-0.10654428,0.64647115,-1.40833843,1.28494917,0.59776598
ttbar,2tag,2jet,75_150ptv,0.02235817,-0.12662882,0.24394865,-0.18271886,1.04191523
stops,2tag,2jet,75_150ptv,0.02235817,-0.12662882,0.24394865,-0.18271886,1.04191523
stopt,2tag,2jet,75_150ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
stopWt,2tag,2jet,75_150ptv,1.14928474,-6.03443015,11.45778401,-9.09014538,3.37897197
stopWtDilep,2tag,2jet,75_150ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Wl,2tag,2jet,75_150ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
